#           time             counts unit events
    20.365496685        180,207,981      cycles                                                      
    20.415670073        180,201,892      cycles                                                      
    20.465801228        180,047,977      cycles                                                      
    20.515986518        180,244,044      cycles                                                      
    20.566170196        180,233,753      cycles                                                      
    20.616355841        180,241,947      cycles                                                      
    20.666486939        180,050,028      cycles                                                      
    20.716658356        180,196,737      cycles                                                      
    20.766781082        179,896,538      cycles                                                      
    20.816953251        180,194,805      cycles                                                      
    20.867123578        180,189,408      cycles                                                      
    20.917294232        180,188,243      cycles                                                      
    20.967521688        180,396,175      cycles                                                      
    21.017675789        180,138,261      cycles                                                      
    21.067864385        180,247,713      cycles                                                      
    21.117998226        180,055,902      cycles                                                      
    21.168177442        180,221,940      cycles                                                      
    21.218363095        180,241,767      cycles                                                      
    21.268558378        180,281,271      cycles                                                      
    21.318690620        180,052,340      cycles                                                      
#           time             counts unit events
    21.368875802        180,240,532      cycles                                                      
    21.419057834        180,232,282      cycles                                                      
    21.469230347        180,192,659      cycles                                                      
    21.519406269        180,212,244      cycles                                                      
    21.569539333        180,052,329      cycles                                                      
    21.619714228        180,205,657      cycles                                                      
    21.669846622        180,067,266      cycles                                                      
    21.719958426        179,950,631      cycles                                                      
    21.770060870        179,863,266      cycles                                                      
